id,Canonical SMILES,Eat
14121,C1=CN=CC2=C1SC=C2,-6.797897079999999
14122,C1=CC2=NON=C2C=C1,-6.439666499999987
14123,C1=CC2=NSN=C2C=C1,-6.449355189999977
14124,C1=CC2=C(N=C1)N=CN2,-7.060499319999991
14125,C1=CC=C2C(=C1)N=NS2,-6.41943999999998
14126,C1=CC2=CC=NN2C=C1,-7.342478429999986
14127,C1=CC2=NC=NN2C=C1,-7.023523059999974
14128,C1CC2CC2C1,-6.595343119999953
14129,C1C2C(O2)CO1,-4.97203961999999
14130,C1CCC2C(O2)CC1,-8.205017509999962
14131,C1CCCC2C(O2)CC1,-9.405960859999963
14132,C1=CSN=C1,-3.6201794799999902
14133,C1=NNN=C1,-3.82778777999998
14134,C1=NON=C1,-3.2830169499999897
14135,C1=CSN=N1,-3.231836979999997
14136,C1=NNN=N1,-3.460033690000003
14137,C1=CN=NC=N1,-4.427659979999987
14138,C1SSCSSS1,-3.835902119999986
14139,C1COCCNCCOCCN1,-12.068242419999931
14140,C1CCCCCCNCCCCC1,-15.273033679999884
14141,C1CCCCCCCCCCCCC1,-16.844231049999877
14142,C1CCCCCCCCCCCCCC1,-18.047610329999856
14143,C1CCCCCCCCCCCCCCC1,-19.261223879999847
14144,C1COCCSCCOCCOCCSCCO1,-16.52338766999992
14145,CN(C)CCCN1C2=CC=CC=C2C=CC3=CC=CC=C31,-19.53205047999996
14146,CC(C)N1C(=O)C2=CC=CC=C2C1=O,-11.70953161999998
14147,C1=CC(=CC=C1[N+]#N)S(=O)(=O)[O-],-7.537110680000012
14148,C1=CC=C(C=C1)NN=C(C#N)C#N,-9.703073759999995
14149,CCOC(=O)CP(=O)(OC)OC,-10.120064499999955
14150,CN1CCC(=C2C3=CC=CC=C3S(=O)C4=CC=CC=C42)CC1,-18.78240114999994
14151,C1=CC2=NC=CN=C2N=C1,-7.66043676999999
14152,C1=CC=C(C=C1)C2=CC(=C(C=C2)O)C(=O)O,-12.532036609999976
14153,COC(=O)C1=CC2=C(C=C1)OCO2,-9.731511479999996
14154,CC(=O)OC1=CC2=C(C=C1)OCO2,-9.720069779999989
14155,C(C(C(=O)O)N)SSCC(C(=O)O)N,-10.70214317
14156,C1N(CSC(=S)N1CC2=CC=CC=C2)CC3=CC=CC=C3,-17.709111419999942
14157,C(CN=C(N)N)C(=O)O,-7.747465449999993
14158,CCC1(C(=O)NC(=O)N(C1=O)CC)CC,-13.49676870999997
14159,C1=CC=C2C(=C1)NC=NS2(=O)=O,-8.496402280000012
14160,CC1=NS(=O)(=O)C2=CC=CC=C2N1,-9.72175421999998
14161,C1CCN(C1)CC2=CN=CC=C2,-11.495776709999944
14162,C(CCC(=O)N)CCN,-9.410863409999934
14163,C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)N,-8.77339963
14164,CNC1=NC=NC2=C1NC=N2,-8.802391199999988
14165,C1(=C(NC(=O)NC1=O)O)O,-6.68260822000002
14166,C1C2=CC=CC=C2CNC3=CC=CC=C31,-13.293677329999952
14167,C1=CN=C(C=C1N)N,-6.982421569999985
14168,C1=NNC(=O)NC1=O,-5.414262669999999
14169,CC1=CC(=NC(=N1)C)N,-8.155886249999952
14170,C(=N)N,-2.916204140000012
14171,CC1=CC2=C(C=C1)C(CCC2)(C)C,-13.458400999999924
14172,C1=CC=C2C(=C1)C(=C3C(=CC=C(C3=C2O)O)O)O,-13.587438949999978
14173,C1=CC2=C(C(=C1)N)C(=CC=C2)N,-10.470185379999949
14174,C1CC2=C3C(=CC=C2)CCCN3C1,-12.556111709999923
14175,CC1=CC(=CC(=C1C(=O)O)O)O,-9.15081957999999
14176,CC(=O)C1=C(C=C(C=C1O)O)O,-9.090528849999998
14177,CC1=CC(=C(C(=C1)O)C(=O)O)O,-9.147582389999997
14178,C1=CC2=NO[N+](=C2C=C1)[O-],-6.765013939999989
14179,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,-13.244395929999996
14180,COC1=C2C=CC(=O)OC2=C3C=COC3=C1,-11.670509419999972
14181,C1=CC(=O)OC2=C1C(=O)C3=C(C2=O)OC=C3,-10.315939140000012
14182,COC1=C2C=COC2=NC3=CC=CC=C31,-11.686853199999971
14183,CC(=O)C1=C(C2=C(C(=C1O)OC)OC=C2)OC,-13.118947450000007
14184,C1=CC=C2C(=C1)C=CN=C2C(=O)O,-9.908091719999987
14185,CC(=O)OC1=CC=CC(=C1OC(=O)C)C(=O)O,-12.530278639999947
14186,CC1=C2C(=C3C=CC(=O)C=C3N2)C=CN1,-12.165715579999985
14187,CC1=C(C(=O)NC1=O)CCC(=O)O,-10.07145994999999
14188,C1=C(C=C(C(=C1O)C=O)O)O,-7.927115109999988
14189,CC1=CC(=C(C(=C1C)C)C)O,-10.814515469999948
14190,CC1=CC(=C(C(=C1)O)C)O,-8.831759239999968
14191,C1=CC2=C(C=C(C=C2O)S(=O)(=O)O)C(=C1)N,-11.573620199999992
14192,C[N+]1(CCCC1C2=CN=CC=C2)[O-],-11.781210309999947
14193,C1=CC=C2C(=C1)C=COC2=O,-8.372718839999976
14194,CN1CCCC2=CC=CC=C21,-10.67855377999993
14195,C1COC2=CC=CC=C2C1=O,-8.906703869999973
14196,C1C(NC2=CC=CC=C2C1=O)C(=O)O,-10.909751169999993
14197,C=C(C1=CC=CC=C1)C(=O)O,-8.901956369999965
14198,C1=CC=NC(=C1)C(=O)C(=O)C2=CC=CC=N2,-11.985980599999976
14199,C1COCCN1C(=O)C2=CN=CC=C2,-11.80880861999998
14200,CCOC1=CC=CC(=C1O)C=O,-9.864122469999955
14201,C1=COC(=C1)C(=O)C(=O)C2=CC=CO2,-9.73052555000001
14202,C1=CSC(=C1)C2=CC=CS2,-7.396338149999991
14203,C1C=CCC2=C1CC=CC2,-9.73034152999996
14204,C1=CC(=CC2=C1C=CC(=C2)S(=O)(=O)O)N,-11.15587832
14205,C1=CC(=CN=C1)C2=CC=CN2,-9.226340379999954
14206,CC1=CC(=C(C=C1)OC)OC,-9.948171489999964
14207,C1=COC=C(C1=O)O,-5.547158309999986
14208,C1=COC(=O)C(=C1)O,-5.609088869999994
14209,CC1=C(C=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-],-9.169654180000007
14210,CCOC(=O)SC1=NC=CN1C,-9.594237279999987
14211,CC(=CCC(CO)C(=C)C)C,-11.801041039999916
14212,C1=CSC=C1C=O,-5.025682149999994
14213,CC1=CC(=CC(=C1)C(=O)O)C(=O)O,-9.86546919
14214,CC1=C(C=CC(=C1)C(=O)O)O,-8.748266279999967
14215,C1=C(OC=C(C1=O)O)C(=O)O,-7.083859509999996
14216,CC(=C)C1CCC(=C)CC1,-10.848818679999924
14217,C1=CC(=O)OC=C1C(=O)O,-6.706015890000003
14218,C1=CC=C(C=C1)CC(=O)NCC(=O)O,-11.47278891999997
14219,C1CC2CC(CC1N2)O,-9.122352049999932
14220,C=CCC1=CC=C(C=C1)O,-8.990337629999942
14221,CC(=CCCC(=CCCC(=CC=O)C)C)C,-16.689681849999886
14222,C1CS(=O)(=O)OS(=O)(=O)O1,-5.433182330000022
14223,C(CO)C(=O)O,-4.897438589999979
14224,C1=CC(=O)NN=C1,-5.255976669999981
14225,C1=CC(=O)OC=C1,-5.163846190000001
14226,C1CN=CN1,-4.736995549999975
14227,C1COC=N1,-4.288057759999987
14228,CC(=CCC(=O)O)C,-7.517549839999958
14229,C(#N)SSC#N,-2.904939220000017
14230,C1CCN=CC1,-6.2812602199999645
14231,C1CCOCOC1,-6.800476989999993
14232,C1CNCCNC1,-7.677883209999948
14233,C(C(=O)O)SSCC(=O)O,-6.5820590400000185
14234,CCCOCOCCC,-9.773469259999928
14235,CCC(CC)(C(=O)O)C(=O)O,-9.616402409999978
14236,CC(C)OP(=O)(OC(C)C)OC(C)C,-13.912336359999983
14237,C(CS(=O)(=O)O)C#N,-5.413207849999992
14238,CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N,-12.70427135999995
14239,CN(C)S(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,-17.77369417999995
14240,C(=O)(C(=O)NN)N,-5.260819209999994
14241,C1=CC2=C(C(=C1)C(=O)O)C(=CC=C2)C(=O)O,-11.77143775999997
14242,C1=CC=C(C(=C1)C2C3=C(C=C(C=C3)O)OC4=C2C=CC(=C4)O)C(=O)O,-19.046308969999984
14243,COC1=C(C(=C(C=C1)C(=O)O)C(=O)O)OC,-11.797185379999974
14244,COC1=C(C(=C(C=C1)C=O)C(=O)O)OC,-11.325658669999996
14245,CC(=O)N(C)N(C1=CC=CC=C1)C(=O)C(=O)N(C)C,-16.137618289999978
14246,CN(C)CCN1C2=CC=CC=C2SC3=CC=CC=C31,-16.789564089999942
14247,CC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)C,-13.690873629999942
14248,CC1(C=CC2=C(O1)C3=CC=CC=C3NC2=O)C,-14.182670189999982
14249,CC1CCC2=C1C=NC=C2C,-10.692449979999935
14250,CC1=NC2=CC=CC=C2C(=O)O1,-9.272714509999986
14251,CC1=C(C(=C(C=C1)O)C)C,-9.60785403999995
14252,CC1=C(C(=O)C(=C(C1=O)C)C)C,-10.645335549999942
14253,CC1=CC(=O)C=C(C1=O)C,-8.21797816999998
14254,C1=CC=C2C(=C1)NC3=CC=CC(=O)C3=N2,-11.589837049999971
14255,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C=O,-8.570023280000044
14256,CC1=CC(=C(C=C1)C(C)C)OC(=O)C,-13.107147589999926
14257,CC1=C2C=C(C=C2C(=CC=C1)C)C(C)C,-14.659789589999916
14258,CCC1=C(C=CN=C1)C,-8.829533729999966
14259,C1=CC=C(C(=C1)C=O)N,-7.512148399999972
14260,CC1=CC=CC=C1NN,-8.424596579999971
14261,C1CCC2=C(C1)C=CC=C2O,-10.266410269999938
14262,C1=CC=C2C(=C1)C=CC=C2S,-9.000584849999967
14263,C1CC2=NC3=CC=CC=C3C(=O)N2C1,-11.599770659999962
14264,COC1=CC(=O)C=C(C1=O)OC,-8.950083579999983
14265,C1=CN(C=N1)C(=O)N2C=CN=C2,-8.94942537
14266,C1=CC=C(C(=C1)C#CC(=O)O)[N+](=O)[O-],-9.24592862000003
14267,C1CC2=CC=CC=C2CC1=O,-9.699918569999966
14268,C1CCC(=C(CC1)N=O)NO,-9.514271289999954
14269,C1=C(C=C(C=C1O)O)C2=CC(=CC(=C2)O)O,-12.286683109999956
14270,C1CCN(CC1)N2CCCCC2,-13.088065939999922
14271,C1CNC(=C1)C2=CN=CC=C2,-9.729181229999966
14272,C1=CC=C(C=C1)C(=O)N=C=S,-7.856148509999997
14273,CCOC(=O)N1CCN(CC1)C,-11.65974713999995
14274,C1=CC2=C(C=C1N)SC=N2,-7.6954714999999965
14275,C1OC2=C(O1)C=C(C=C2)O,-7.421337469999997
14276,CCN(CC)C(=O)CC(C)C,-12.13218417999991
14277,C1CC2=C(C1)C=NC=C2,-8.270444689999962
14278,C1CC2=C(C1)N=CC=C2,-8.27626992999997
14279,C(C(CO)N)O,-5.824237169999975
14280,C1=CSSC1=S,-3.321047719999996
14281,C1=CC=C(C=C1)NC2=CC=CC=C2N,-12.307084379999964
14282,CNC1=CC=C(C=C1)NC,-9.667739079999931
14283,CCC1=CC(=NC=C1)C,-8.837578039999968
14284,CC1=CC(=CC=C1)NN,-8.426439179999974
14285,CNC(CC1=CC=C(C=C1)O)C(=O)O,-11.96384771999996
14286,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,-13.109059609999974
14287,CC1=CC(=CC=C1)N(C(=O)N)N,-10.416928679999955
14288,CN(C)CCC1=CC=C(C=C1)O,-11.621782159999924
14289,C1=CC(=CC=C1CN)CN,-9.674736059999958
14290,CC(=CCCC1=COC=C1)C,-10.70883668999994
14291,CN(C)CC(=O)NN,-7.729805079999949
14292,COC1CC1,-5.114447899999959
14293,C(C(=O)CC(=O)O)C(=O)O,-7.0544975100000045
14294,CC(C)OC(=O)CC(=O)C,-9.136906669999943
14295,C1NC(=O)NCO1,-5.6441739899999845
14296,C(CS(=O)(=O)O)N=C(N)N,-7.743005280000005
14297,CC(=CC(=O)C(C)(C)C=C)C,-11.256603359999929
14298,C1=CC(=CC=C1N)S(=O)(=O)NC2=CC=C(C=C2)S(=O)(=O)N,-15.399241889999985
14299,C=C1CCOC1=O,-5.723087069999991
14300,C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O,-13.801079189999996
14301,CC1=NN(C(=O)C1[N+](=O)[O-])C2=CC=C(C=C2)[N+](=O)[O-],-12.82672456000006
14302,CC(C)NC(=O)C1=CC=CC=C1O,-11.563948159999969
14303,C1=C(C(=C(C(=C1O)O)O)CC2=C(C(=C(C=C2C(=O)O)O)O)O)C(=O)O,-17.37524001999992
14304,CN1C=NC2=C1C(=O)NC(=O)N2,-8.890407040000014
14305,CCCOC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)C,-13.764656009999952
14306,CC(C)OC(=O)C1=CN=CC=C1,-10.338132469999977
14307,CC(C)CCC(=O)C1=COC=C1,-11.169785319999932
14308,C1C2=CC=CC=C2OC1=O,-7.730349029999985
14309,CC1=C(C=CC(=C1O)O)CCN,-10.880809659999954
14310,C1=CC(=CC=C1CC#N)[N+](=O)[O-],-8.681243209999991
14311,C1=CC(=CC(=C1)[N+](=O)[O-])C=CC(=O)O,-9.928049300000056
14312,CC1=NC(NC(C1)(C)C)(C)C,-11.983097689999909
14313,CCCCCOS(=O)(=O)O,-8.517023279999961
14314,C(=O)(N)NC(=O)NC(=O)N,-7.367537010000007
14315,C1=CNC(=O)N=C1,-5.307047279999992
14316,CC(C)(CO)O,-6.19068898999997
14317,C(=O)(C(C(=O)O)(O)O)O,-5.639862620000002
14318,CCC(C)(C)C1(C(=O)NC(=O)NC1=O)CC=C,-15.26477374999996
14319,CC(C)C(=O)N,-6.148363939999967
14320,C1=CC=C2C(=C1)C(=CC(=C2O)N)S(=O)(=O)O,-11.56685213999998
14321,COC1=C(C2=C(COC2=O)C=C1)OC,-10.900363229999954
14322,C1=CC2=C(C(=C1)O)C(=CC=C2)O,-9.58667595999998
14323,COC1=CC(=C(C(=C1)OC)C(=O)O)OC,-11.87545160999997
14324,C1=NC(=C(N1)C(=O)O)C(=O)O,-7.285816550000021
14325,C1=CC(=C(C(=C1)N)O)C(=O)O,-8.415482149999974
14326,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3)O,-13.072644779999962
14327,C1=CC2=C(C=CC(=C2O)N)C(=C1)S(=O)(=O)O,-11.563303529999985
14328,CC1=CC=CC=C1N(C)C(=O)C,-11.12672877999995
14329,CC(=O)C1=C(C=CC2=CC=CC=C21)O,-11.415518769999975
14330,C1=CC(=C(C=C1CC2=C3C=C(C(=O)C=C3C=CN2)O)O)O,-16.302512829999955
14331,CCC(=O)NC1=C2C(=CSS2)N(C1=O)C,-11.206422040000009
14332,CC(=O)NC1=CC=CC2=CC=CC=C21,-11.91260632999996
14333,C1=CC2=C(C=C(C=C2)O)C(=C1)O,-9.58241641999996
14334,C1=CC2=C(C=CC(=C2)O)C(=C1)O,-9.584563749999973
14335,COCOC(=O)C1=CC=CC=C1O,-10.286682019999972
14336,CC(=O)N1C=CC2=CC=CC=C21,-10.029466149999962
14337,CC(=O)C1=CC=CC=C1C(=O)O,-9.35190548999998
14338,CC1=C(C=CC(=C1)O)C(=O)O,-8.739602139999988
14339,C1=CC=C2C(=C1)C(=CC=N2)N,-9.26300385999997
14340,C1=CC=C2C(=C1)C(=O)N3C=CC=CC3=N2,-11.657693919999986
14341,COC1=CC=CC(=C1CC=C)O,-10.587054869999946
14342,CC(=O)C1=CC=CC=C1OC,-9.419005419999962
14343,CC(=O)N(CC(=O)O)C1=CC=CC=C1,-11.441856089999987
14344,CC(=O)OC1=CC=CC=C1C(=O)OC,-10.991449529999985
14345,C1=CC=C2C(=C1)N=C3C=CC(=O)C=C3S2,-11.000914989999984
14346,C1=CC(=CN=C1)C2=CN=CC=C2,-9.867076389999966
14347,C1=CC=NC(=C1)C2=CC=NC=C2,-9.87363745999997
14348,CC(=O)OC(C1=CC=CC=C1)OC(=O)C,-12.204099449999944
14349,C1=CC=C(C=C1)C(=O)CO,-8.231772499999977
14350,CC(C)CC(=O)C1=CC=CC=C1,-11.44739348999994
14351,C1=CC(=CN=C1)C(=O)NCC(=O)O,-9.910166070000002
14352,C1=CC=C(C=C1)CC2C(=O)OC(=O)N2,-10.921383329999998
14353,C(C(CS)O)S,-5.111948249999969
14354,CC(C)(C1=CC=CC=C1)N,-10.015853529999958
14355,CC(C)(C)C1=NC(=CC=C1)C(C)(C)C,-14.845635579999907
14356,CC1=C(C=C(C=C1)C(=O)O)O,-8.743875779999968
14357,C=CC1=CC(=CC=C1)[N+](=O)[O-],-8.371379749999988
14358,C1=CC=C(C=C1)N(C2=CC=CC=C2)S(=O)(=O)N,-13.379786999999965
14359,C=CCNC1=CC=CC=C1,-9.419529189999963
14360,CCCCN1C=CC=C1,-9.362158969999951
14361,CCC(C)(C)OC(=O)N,-8.984819329999937
14362,CC#CC(=O)O,-4.454734819999999
14363,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,-19.88994026999996
14364,CN(CO)C(S)S,-5.917324949999966
14365,CC1=CC=CC=C1OCC(CNCCN2C=C(C(=O)NC2=O)C)O,-20.92184816999992
14366,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,-14.046931309999934
14367,C1CN2C(=CSC2=N1)C3=CC=C(O3)[N+](=O)[O-],-10.841713029999994
14368,COC(=O)CCC(C(=O)O)N,-9.276401369999974
14369,CN1C=NC2=C1C(=NC(=N2)N(C)C)NP(=O)(N3CC3)N4CC4,-18.53278948999997
14370,CC1=CC(=C(C=C1)CN2C3=CC=CC=C3C(=N2)C(=O)O)C,-17.551060599999914
14371,CCCC(CCC)(CCC)C(=O)N,-14.56999752999991
14372,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO,-15.04846908999994
14373,C1CC1C(C2CC2)NC3=NCCO3,-12.357772569999952
14374,C1CNC(CC1CP(=O)(O)O)C(=O)O,-11.712962259999983
14375,C1COCCC1(CN)CN,-10.507033659999934
14376,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,-11.16496391000004
14377,CCN1C(=O)C2=CC=CC=C2N(C1=O)C3=CC(=CC=C3)[N+](=O)[O-],-17.410536349999973
14378,C1CCC(C(C1)C(=O)O)(C2=CC=CC=C2)O,-14.178525159999936
14379,CC1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3C,-18.10724548999997
14380,C1C2N1C(=O)N=C2N,-6.088120109999977
14381,C1CSCNC1C(=O)O,-7.456445659999986
14382,CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4,-15.927442769999942
14383,CC1=NC2=NC=NN2C3=C1CCN3C(C)(C)C,-15.387141939999964
14384,C1CN=C(N1)SC2=CNC3=CC=CC=C32,-12.21804327999999
14385,CC(C)(CO)NCC(C1=CC=CC=C1)O,-14.43349743999994
14386,CCOC1=CC=CC=C1OCC(CO)O,-13.17573374999995
14387,C1=CC=C(C=C1)CN2C=CN=C2C3=NNN=N3,-13.35867184999998
14388,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,-17.78385752999992
14389,CC(CN(C)C1=NN=C(C=C1)NN)O,-12.526331049999952
14390,CCC(=C(C1=CC=CC=C1)C2=CC=CC=C2)CN,-16.84199063999992
14391,C(C(C(=O)O)N)OP(=O)(O)O,-7.901330180000002
14392,CCC1(C(=O)C(=CNC1=O)C)CC,-12.110927539999947
14393,CC1CCCC(N1)C,-9.285503299999933
14394,CCC(CC)(CC=C)C(=O)N,-11.55192386999994
14395,CN(C)CC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,-16.66986160999994
14396,CN1CCC2=C(CC1)C3=CC=CC=C3OC4=CC=CC=C24,-18.553294039999912
14397,C1CN=C(N1)CC(C2=CC=CC=C2)C3=CC=CC=N3,-16.831649089999956
14398,CC(C)(C)C(=O)NCCCC(=O)O,-12.498550819999934
14399,CNC1CCC2=C(C1)SC=N2,-9.95805840999995
14400,C1=CC(=C(C=C1C(C(=O)O)N)O)CO,-11.189450829999998
14401,CC1=NN2C(=C1)N=C(N=C2N)N,-9.707190499999996
14402,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,-19.48132306999992
14403,CC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,-13.942671229999974
14404,C1CCC(C(=O)C1)(CCC(=O)O)CC2=CC=CC=C2,-17.23752419999994
14405,CC1=NC=C(N1CCCO)[N+](=O)[O-],-10.44362497999998
14406,CC(C)NCC(C1=CC(=C(C=C1)O)OC)O,-14.851296279999929
14407,C1=CN=CC=C1CNCC2=CC=NC=C2,-13.10611603999996
14408,CC(=O)NC(=O)N,-5.7081542399999705
14409,C1=CN=CN=C1N,-5.710628829999976
14410,CC(C)CN=C=S,-6.568845419999974
14411,CC=NN=CC,-5.883799679999967
14412,CP,-2.3552970999999943
14413,CC(=S)S,-2.932777269999974
14414,C(=S)(S)S,-2.00637553
14415,CP(C)C,-4.80343653000002
14416,CCC(C)(C)N,-7.431749569999937
14417,CC1(C2CCC1(C(=O)OC2=O)C)C,-11.677032379999956
14418,CC(=O)C(C(=O)O)(O)O,-6.379673449999984
14419,CCC(C)(C(=O)O)C(=O)O,-8.412036649999976
14420,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,-18.232484489999933
14421,C1=CC=C2C(=C1)C(=O)OC23C4=CC=CC=C4OC5=CC=CC=C35,-17.648996119999993
14422,C1=CC=C2C(=C1)C(=O)OC2(C3=CC(=C(C=C3)O)O)C4=CC(=C(C=C4)O)O,-19.43494913999996
14423,C1=CC=C(C=C1)C2(C3=CC=CC=C3OC4=CC=CC=C42)O,-17.072636949999946
14424,CCOC(=O)C(C)(C)C(=O)C,-10.362966859999943
14425,CN(C)P(=O)(OC)OC,-8.257121619999964
14426,CCS(=O)(=O)CC,-6.481476599999951
14427,C(C(=O)N)C(CC(=O)N)(C(=O)N)O,-10.498748279999973
14428,CCCC(CC)(CC)O,-10.596256709999947
14429,CCCC(CC)(CCC)O,-11.801399199999906
14430,CC(=C)CCCC(C)(C=C)O,-11.80289112999992
14431,C1CC1(C(=O)O)C(=O)O,-6.608897469999988
14432,CC(C)C#C,-5.317732720000016
14433,C(C(=O)N)N,-4.57415586999997
14434,C(C(=O)N)O,-4.129568009999971
14435,CC(C)(C)C(=O)OC,-8.086628889999957
14436,CC(C1=CC=CC=C1)(C2=CC=CC=C2)O,-13.370803739999928
14437,CCS(=O)(=O)C1=CC=CC=C1,-9.074326549999968
14438,C1=CC=C(C=C1)S(=O)(=O)NO,-7.800796239999983
14439,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C,-14.962107469999978
14440,CC(C)C(C(=O)O)C(=O)O,-8.425521809999964
14441,CC1=C(C(=CC=C1)N)[N+](=O)[O-],-8.636239889999985
14442,C1=CC(=C(C(=C1)O)C(=O)O)C(=O)O,-9.041298340000026
14443,C1=CC=C(C=C1)C2=C3C=CC=CC3=NC4=CC=CC=C42,-16.55866605999998
14444,CC1=C(C(=C(C=C1)[N+](=O)[O-])C)[N+](=O)[O-],-9.86943690999999
14445,C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)O,-9.602474200000016
14446,CC1=CC(=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-9.67908920000002
14447,C1=CC=NC(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,-17.26563897999995
14448,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,-18.04108001999998
14449,C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)NN,-14.174311219999993
14450,CCOC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,-15.344037429999958
14451,CC1=CC(=C(C(=C1)C)[N+](=O)[O-])C,-10.163152679999968
14452,C1=CC2=C3C(=C1)NS(=O)(=O)C3=CC=C2,-10.135093530000006
14453,CC1=C(C2=CC=CC=C2C3=CC=CC=C13)C,-14.311985749999934
14454,COC(=O)C1=C(N=CC=C1)C(=O)OC,-10.61913843000002
14455,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)O,-12.342278389999962
14456,C1=CC=C2C(=C1)C(=CC=C2O)N=O,-9.693516439999996
14457,C1=CC=C2C(=C1)C(=CC=C2C(=O)O)C(=O)O,-11.78717376999998
14458,CC1=NC2=C(C=C1)C=CC3=CC=CC=C32,-12.785865069999945
14459,CC1=CC(=O)C(=C(C1=O)OC)OC,-10.170490659999984
14460,C1=CC(=C(C(=C1)[N+](=O)[O-])N)[N+](=O)[O-],-8.432145939999998
14461,COC(=O)C1=CC=CC=C1[N+](=O)[O-],-9.256067849999994
14462,C1=CC(=C(C(=C1)[N+](=O)[O-])C=O)[N+](=O)[O-],-8.560505660000047
14463,C1=C(C=C(C(=C1[N+](=O)[O-])C=O)[N+](=O)[O-])[N+](=O)[O-],-9.53830196000007
14464,CCN(CC)C1=CC=CC=C1C,-12.392342779999922
14465,C1=CC=C(C=C1)CN(C2=CC=CC=C2)C3=CC=CC=C3,-17.62108878999996
14466,C1=CC=C(C=C1)N(C=O)C2=CC=CC=C2,-12.49056270999995
14467,CCP(C1=CC=CC=C1)C2=CC=CC=C2,-13.596817019999946
14468,C1=CC=C2C(=C1)C=CC(=C2O)[N+](=O)[O-],-10.136521319999986
14469,C1=CC2=C(C=CN=C2)C(=C1)[N+](=O)[O-],-9.351845260000005
14470,CC1=CC(=O)NC2=CC=CC=C12,-10.073680029999965
14471,CC1=CC(=O)C2=CC=CC=C2N1,-10.049468799999971
14472,CCCOC(=O)C1=CC=CC=C1O,-11.11360461999996
14473,C1=CC(=C(C(=C1)N)N)N,-8.156703819999962
14474,CC1=C(C=CC(=C1C)O)O,-8.819714319999946
14475,C1(=C(C(=C(C(=C1O)O)O)O)O)O,-8.101962409999999
14476,CC(C(=O)OC)C(=O)OC,-8.365391589999973
14477,CCOC(=O)C(=O)C(=O)OCC,-9.411336189999986
14478,C1=COC(=C1)C(=O)N,-6.066365879999978
14479,C1=CNC=C(C1=O)C(=O)O,-7.163950639999996
14480,C1=CNC(=O)C(=C1)C(=O)O,-7.187516399999993
14481,C1=CC(=C(C(=C1)C(=O)O)O)C=O,-8.599143379999987
14482,CN(C)C1=CC=CC=C1C(=O)O,-10.313558869999952
14483,COC(=O)C1=C(C=C(C=C1)[N+](=O)[O-])C(=O)OC,-11.97306673999998
14484,CC1=CC(=C(C=C1C)[N+](=O)[O-])[N+](=O)[O-],-9.936231479999948
14485,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)C(=O)O,-9.612790870000026
14486,C1=CC(=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,-9.618363279999985
14487,CCOC(=O)C1=CC=CC=C1[N+](=O)[O-],-10.471397319999994
14488,CC(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],-10.74794711000004
14489,C1=CC(=C(C=C1N)C(=O)O)N,-8.85425460999997
14490,C1=C(C(=CC(=C1O)O)O)C(=O)O,-8.368055889999994
14491,CC1=CC(=C(C=C1C)[N+](=O)[O-])C,-10.18432200999996
14492,C1=C(C(=CC(=C1O)C(=O)O)O)C(=O)O,-9.516679790000012
14493,CCC(=O)C1=CC=CC=C1O,-9.452563249999969
14494,C1=CC(=C(C=C1N)N)C(=O)O,-8.871504809999976
