,idx,smiles,set
12723,13631,CC(CC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)N(C)C,train
12724,10249,C1CN1C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],train
12725,11601,C1CCC2(CC1)OCC(O2)C3CCCCN3,train
12726,10103,CC(C)CC1=CC=C(C=C1)CC(=O)NO,train
12727,8208,CC(C)COCC(C)C,train
12728,4714,C(C(C(=O)O)N)N1C(=O)NC(=O)O1,train
12729,11026,C1COC(=C(C#N)C#N)O1,train
12730,9502,C(CCCN)CCN,train
12731,4793,CC(C(=O)C1=CC=CC=C1)NC,train
12732,2117,CC1CCC2C1CCC2,train
12733,15194,CC1=NC(=CC=C1)C=C,train
12734,14618,CCCNC(=O)NCCC,train
12735,1908,CC(C)(C)C1=CC=C(S1)C(C)(C)C,train
12736,6240,CC1=C(C=C(C=C1)[N+](=O)[O-])C,train
12737,3328,CC(=O)C(C)(O)OC,train
12738,16056,C1CCCCOCCCCCCOC(=O)CCC1,train
12739,846,CCCCC=CC(C)(C)O,train
12740,2781,CCCC(C)C1(C(=O)NC(=O)NC1=O)CCC,train
12741,14128,C1CC2CC2C1,train
12742,6400,CC1=CC=C(C=C1)OC,train
12743,300,C1=CC=C(C=C1)C(C#N)C(=O)O,train
12744,14120,C1=C2C=NNC2=NC=N1,train
12745,7268,C1C2=CC=CC=C2CO1,train
12746,10732,C1C=CC(C=C1)C2=CC=CC=C2,train
12747,2727,C1=CC2=C(C(=C1)C3=CC=CC4=C3N=CC=C4)N=CC=C2,train
12748,7427,C1=CC=C(C=C1)C(CO)C(=O)O,train
12749,902,CN1CCCC1C2=CN(C3=CC=CC=C32)C,train
12750,12885,CC=CC(=O)OCC(C)C,train
12751,12339,CCNC1C2CCC(C2)C1(C)C,train
12752,4970,C1(=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,train
12753,10830,CC1=CC=C(O1)CN=C(N)N=C(N)N,train
12754,2299,CCOC(=O)N(C1=CC=CC=C1)C(=O)N,train
12755,8689,COC1CCCCC1,train
12756,10302,CC1C(C(C(C(O1)O)O)O)O,train
12757,14122,C1=CC2=NON=C2C=C1,train
12758,7522,CCCCCC(C)O,train
12759,2403,C1=CC=C(C=C1)C(=O)C2=CC(=CC(=C2)O)O,train
12760,5349,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,train
12761,7233,C(C(C(C(C(CO)O)O)O)O)N,train
12762,355,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,train
12763,15931,C(=CC(=O)O)C=O,train
12764,5994,CC1=CC(=C(C=C1)[N+](=O)[O-])C,train
12765,1079,CC1(OCC2(O1)C(C3C(CO2)OC(O3)(C)C)O)C,train
12766,228,CC12CCCCC1(C=C(C=C2)O)C,train
12767,6181,CC(C)COC(=O)C(C)C,train
12768,860,CCCC12COP(OC1)OC2,train
12769,14060,C1=CC=C(C=C1)C(=O)C2=CC=CS2,train
12770,4640,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,train
12771,3502,COC1=C(C=CC=C1C(=O)N)C2=CC=CC=C2,train
12772,16114,CC(=C)C(=O)OCC(COC(=O)C(=C)C)O,train
12773,3668,CC1=CC(=CC=C1)OCC(=N)N,train
12774,5144,C=CCC(C=O)C1CCCC1O,train
12775,4331,C1=CC(C(C=C1)O)O,train
12776,8002,CC1=CC(=O)OC1=O,train
12777,11895,C1C2CC3(CC1CC(C2)(C3)C(=O)CO)C4=CC=CC=C4,train
12778,11391,CC1=C(C(=C(C=C1)C(C)(C)C)O)C(=O)O,train
12779,6094,COC(=O)C1=CN=CC=C1,train
12780,9539,C1CC(CC=C1)(CO)CO,train
12781,16035,CCC1=CC=C(O1)C,train
12782,297,CC1=C(C(=CC=C1)C(=O)N)O,train
12783,12833,CCCCC(=O)C(=O)C,train
12784,15019,C1=CC=C(C=C1)C2=CC(=O)NO2,train
12785,10962,CCCC1=NC2=CC=CC=C2N1,train
12786,14989,C1=CC(=C(N=C1)C(=O)N)O,train
12787,12641,C1=CC=C2C(=C1)C=CC(=C2C=C(C#N)C#N)O,train
12788,2494,CC(=O)C1=CC=C(C=C1)N(CCO)CCO,train
12789,15857,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CO,train
12790,13975,C1=CC2=C(C(=C1)O)C(=CC=C2)S(=O)(=O)O,train
12791,2964,C1CC(CN(C1)N=O)O,train
12792,4058,C1=CC=C(C=C1)CN(CCC#N)CC2=CC=CC=C2,train
12793,7555,CC(=O)NC1=CC=CC=C1[N+](=O)[O-],train
12794,2880,CCC(C1=CC=C(C=C1)C(C)C)O,train
12795,5871,CC1=C(C(=CC=C1)C(=O)O)O,train
12796,4952,CC1CCCC2=CCC(CC12C)C(=C)C,train
12797,6013,C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)O)O)N,train
12798,13387,C1C2CC3CC1CC(C2)(C3)CO,train
12799,1935,C(=[N+]=[N-])C1=NC(=NC(=N1)N)N,train
12800,5066,C1=CC(=C(C=C1C(=O)NO)O)O,train
12801,15024,COC1=CC=C(C=C1)C(=O)OO,train
12802,11509,CC1(CCCO1)O,train
12803,14416,CCC(C)(C)N,train
12804,8183,CCOCC(=O)O,train
12805,13026,CCC(=O)CSC,train
12806,12932,CCCN(C)C,train
12807,7410,C1=CSC(=C1)C(=O)O,train
12808,2814,CC1=C(SC(=N1)C(C)C)C,train
12809,7319,C(CC(=O)O)CO,train
12810,14418,CC(=O)C(C(=O)O)(O)O,train
12811,3920,CCC1(C(=O)NC(=O)N(C1=O)C2=CC=CC=C2)CC(C)C,train
12812,14951,CC(C)N(C(C)C)N,train
12813,972,COC1OCCO1,train
12814,6494,CC(=O)CC(C)(C)OC,train
12815,13179,CC(C)C12CCC(C1C2)(C)O,train
12816,419,C1CN(C1)N=O,train
12817,11429,COC(=O)C(CC1=CC(=C(C=C1)O)O)N,train
12818,8603,C1=CC(=CC(=C1)O)C#N,train
12819,11654,N=[N+]=[N-],train
12820,12045,COC1=CC=CC=C1NC2=C3C=CC=CC3=NC4=CC=CC=C42,train
12821,2258,CN1C(=O)C2=C(C1=O)SCCS2,train
12822,15891,CC1CC(=CC1=O)C,train
12823,5005,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,train
12824,8983,COP(=S)(OC)SC(CC(=O)O)C(=O)O,train
12825,9509,CC1=NC(=O)NC(=O)N1,train
12826,2497,CC1=C(CC(CC1)(C)C=O)C,train
12827,6583,CCCCS,train
12828,5789,CC(C)CO,train
12829,9839,CCCCC(C)CCCCO,train
12830,8095,CC1=CC=C(C=C1)C=C,train
12831,15771,C1CC(CC1C(=O)O)(C(=O)O)N,train
12832,657,CN(C)CCOC(=S)C1=CC=CC=C1,train
12833,6127,CC(=C(C)N=O)NO,train
12834,524,CC(C)C(C)CC=C,train
12835,12140,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)C=CC2=O,train
12836,2197,CCC=CCCOC(=O)CC,train
12837,14803,CC=CCCO,train
12838,5039,C1CCCCCC(CCCCC1)N,train
12839,4466,C1=CC(=CN=C1)C=NO,train
12840,5752,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,train
12841,3531,CC(C1=CC=CO1)NC2=NCCO2,train
12842,11092,CCC(=O)OC1=C(C(=O)OC1=O)OC(=O)CC,train
12843,5132,C#CC(CCC(=O)O)N,train
12844,1703,CC1=NC(=NC(=N1)NC(C)C)NCC=C,train
12845,4599,N=O,train
12846,12608,CC(=O)N(C)C1=CCC2=C3N1CCCC3=CCC2,train
12847,4483,CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C,train
12848,10366,CC(C)C1CCCC1,train
12849,7147,C(C(=O)O)NC(=O)N,train
12850,2864,CCC1=C(OC(=C1C)C)CC,train
12851,1311,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C(C)(C)C,train
12852,7295,CC1CCC(=CC1=O)C(C)C,train
12853,696,C1OC2=C(O1)C=C(C=C2)CCN=C(N)N,train
12854,12951,C=CCOC=O,train
12855,10841,C1=CC=C(C=C1)C23C(NC(=O)N2)(NC(=O)N3)C4=CC=CC=C4,train
12856,10338,CC1=C(C=C(C=C1)C(C)C)C(=O)O,train
12857,7332,CC(=CC(=O)C=C(C)C)C,train
12858,12283,C1CC2C(C3=CC=CC=C3C2NC1)C4=CC=NC=C4,train
12859,4190,C=C(C(=O)O)OC1C=C(C=CC1N)C(=O)O,train
12860,40,CCCCCCC=CCCCCCC,train
12861,10024,CCC=C(C)C(=O)O,train
12862,4455,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,train
12863,12031,CC1=CC=CC=C1NC2=C3C=CC=CC3=NC4=CC=CC=C42,train
12864,6257,CC(C)C1=CC=C(C=C1)N,train
12865,2982,CC1=CC(=C(C(=C1C)CCC(=O)O)C)C,train
12866,4550,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N,train
12867,8170,C1=CC(=CC(=C1)C#N)C#N,train
12868,15450,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,train
12869,2155,CC(=O)C1=CC(=CC=C1)OC2=CC=CC=C2,train
12870,7462,CC(C)C1=CC=C(C=C1)C(=O)O,train
12871,6555,C1=COC=CC1=O,train
12872,12486,CN1CC(OC2=C(C1=S)C=CC=N2)CCN(C)C,train
12873,14517,CC1=NC2=C(C=C1)C=C(C=C2)[N+](=O)[O-],train
12874,12097,CCC(C)(C#C)OC(=O)NC(=O)N,train
12875,15584,C1CNC(=O)C(=O)N1,train
12876,15693,CC1=C(C=C(C=C1)N=C=O)[N+](=O)[O-],train
12877,1769,C1=CSC(=C1)C=C(C#N)C#N,train
12878,11973,C1CSCN1N=O,train
12879,7936,C1=CC=C(C(=C1)CC#N)[N+](=O)[O-],train
12880,15182,CC1CCOS1(=O)=O,train
12881,681,CC(=O)OC(CC(=O)O)(CC(=O)O)C(=O)O,train
12882,5196,C1CCC2(CC1)C(=NO)C3(CCCC=C3)NC2=O,train
12883,4733,COC1=C2C3=C(CC4C5C3(CCN4)C(O2)C(C=C5)O)C=C1,train
12884,2885,CC1CC(=C(C1=O)C)C,train
12885,6660,C(CNCCO)N,train
12886,702,CCC1(CO1)C(=O)C,train
12887,1825,CCN(CC)CC1=C(C=CC=C1OC)OC,train
12888,10797,C1=CC=C2C(=C1)C(C(=O)N2)CCN,train
12889,14526,CCOC(=O)C1=CN=CC=C1,train
12890,1397,CCC1=CC=CC=C1NC2=NCCO2,train
12891,4748,CN1C=NC2=C1N(C(=O)N(C2=O)C)C,train
12892,13073,CC(=O)CCS,train
12893,1289,CC(C)C1OCC(CO1)(COC)C(C)C,train
12894,6309,CC1=CC(=CC=C1)C=C,train
12895,13006,CC(C(=O)O)O,train
12896,9302,CCCC(=O)C1=CC=NC=C1,train
12897,7120,CC1=CC(=NN1)C(=O)O,train
12898,4094,CCN(CC)CC(=O)C1=C2CCCC2=CC3=C1CCC3,train
12899,13197,CCCC1C(=O)OC1=O,train
12900,3134,CC1(C(=CC2=CC=CC=C2O1)[N+](=O)[O-])C,train
12901,11792,CC1=C(OC2=C(C1=O)C=CC(=C2CN3CCN(CC3)C)OC)C,train
12902,2479,C1=CC(=CC=C1C=[N+](CCO)[O-])[N+](=O)[O-],train
12903,12785,CC1=CC=CC=C1OCC(COC(=O)NCCN)O,train
12904,8721,CC(C)OC(=O)C1=CC=CC=C1,train
12905,10401,CN1C=C(C=N1)[N+](=O)[O-],train
12906,7193,CC=C1CC(=C)C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O,train
12907,11144,CC1=CCC(CC1)C(=C)C,train
12908,4150,C(C(=O)O)(C(=O)O)O,train
12909,10889,CCOC(=O)N1CCCCC1,train
12910,5484,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,train
12911,4082,CC1CN2CC(=O)N(C3=CC=CC=C3C2C4=CC=CC=C14)C,train
12912,4509,C(CS)C(C(=O)O)N,train
12913,11474,CCC1(CNC1)C2=CC=CC=C2,train
12914,937,C1=CC=C(C=C1)C2=C(C=CC(=C2)N)O,train
12915,13903,COC1=CC(=C(C=C1)N)[N+](=O)[O-],train
12916,13654,CN1CCC(CC1)O,train
12917,754,CC1CCCC2(C1)SCCS2,train
12918,13904,CC1=C(C=C(C=C1)S(=O)(=O)O)[N+](=O)[O-],train
12919,11613,CN(C(=O)C(=O)N(C)N=O)N=O,train
12920,13301,C1=CC=C(C=C1)C2=NC(=O)NC3=CC=CC=C32,train
12921,5956,CC1=CC=CC=C1S(=O)(=O)O,train
12922,12543,CC(N1C=CC2=CC=CC=C21)OCCO,train
12923,711,CCC(C)CCCC(C)CC,train
12924,8837,C1CN1CCC#N,train
12925,4177,C(C(=O)C(=O)O)S,train
12926,14488,CC(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],train
12927,1945,CN(C1=CC=CC=C1)C2=NC(=NC(=N2)N)N,train
12928,564,COC1=NC=NC2=CC=CC=C21,train
12929,8532,CC1CCCC1C,train
12930,14788,CCOP(C1=CC=CC=C1)C2=CC=CC=C2,train
12931,16107,C1CCC(CC1)NC2=CC=CC=C2,train
12932,746,C1COCCOCCOCCOCCOCCO1,train
12933,7652,CC1=CC=CC=C1C(=O)C,train
12934,4751,C1CN(CCN1)C2=CC=CC3=CC=CC=C32,train
12935,12220,CC1=C2C(=CC3=C1OC(=O)C4=C3C=CN=C4)C=CO2,train
12936,15878,COC(=O)CCCC(=O)O,train
12937,16055,C(C=CC(=O)O)C(=O)O,train
12938,9162,CCC(C)C(CCN(C)C)(C#N)C1=CC=CC2=CC=CC=C21,train
12939,7661,CCC1=CC=CC=C1N,train
12940,6824,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,train
12941,13613,CC1=CC2=C(CC3C4C2(CCCC4)CCN3C)C=C1,train
12942,10641,CC=C(C)C=C,train
12943,9329,COC1=CC2=C(C=C1)N=C(S2)N,train
12944,15417,C1=CC=C(C=C1)C(=O)NCCC(=O)O,train
12945,4877,CC(C)(C(=N)N)N=NC(C)(C)C(=N)N,train
12946,8617,CC(C)(C)C1=CC=C(C=C1)CO,train
12947,14755,COC1=CC=C(C=C1)CCO,train
12948,6723,COC1=CC(=CC(=C1OC)OC)C(=O)O,train
12949,13068,CC(=O)CCSC,train
12950,4722,C1CC(C(NC1)C(=O)O)C(=O)O,train
12951,1947,CCC1=NC(=NC=N1)N,train
12952,7007,C1=CC2=C3C=CC=CC3=C2C=C1,train
12953,1125,CN(C)C1=CC2=C(C=C1)C(=C(C=C2)O)O,train
12954,1348,C1=CC=C2C(=C1)C(=C3C=CC=C(C3=N2)O)N,train
12955,13149,CC1(COCN1C)C,train
12956,11766,CCCN(CCC)C1=C(C(=O)OC2=CC=CC=C21)N,train
12957,8792,CCOC(=O)CN1C(=NC=C1[N+](=O)[O-])C,train
12958,1798,CN(C)C1=CC=CC(=C1)C=O,train
12959,3470,CN(C)C(C1CCCCC1)NC(=O)C2=CC=CC=C2,train
12960,13091,CSCCCC=O,train
12961,5411,CC(C)C1=C(C(=CC=C1)C(C)C)O,train
12962,15574,C1=C(N=NS1)C(=O)NN,train
12963,10709,CCC1=C(C(=CC=C1)CC)NC2=NCCN2,train
12964,9230,CN1CCC2=CC=CC=C2C1,train
12965,4879,CC(=O)OC1C2C(C(C(=O)O2)OC(=O)C)OC1=O,train
12966,1268,CC1(CC(=O)CC(=O)C1)C,train
12967,4264,C(=O)=O,train
12968,11877,CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)[N+](=O)[O-],train
12969,1323,CC1CCC(C2=C1C=CC(=C2)C)C,train
12970,4217,C1=C(C2=C(N1)NC(=NC2=O)N)CN,train
12971,8970,CN(C)C(=N)N,train
12972,7494,CC(C)(O)S(=O)(=O)O,train
12973,4533,C(C(C(C(CO)O)O)O)O,train
12974,8205,C1C=CCC=C1,train
12975,10505,CC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],train
12976,931,C(C(=N)N)SSCC(=N)N,train
12977,9956,CCCC(=N)N,train
12978,14349,C1=CC=C(C=C1)C(=O)CO,train
12979,16072,CC(C)(C1=CC(=C(C=C1)O)CC=C)C2=CC(=C(C=C2)O)CC=C,train
12980,11073,CCC1=C2C(=CC=C1)C(=C3CCCCCC3=N2)N,train
12981,8446,CCCC(=O)N(C)C,train
12982,6991,C1=CC=C2C(=C1)C=NC3=CC=CC=C23,train
12983,4272,C,train
12984,3529,CC(=O)N(C)CCS,train
12985,2561,CC1CC(C(=O)O1)C2=CC=CC=N2,train
12986,7595,CCOCC=C,train
12987,9802,CC(C)CCN(CCC(C)C)CC(=O)NN,train
12988,4614,C(=O)(C(=O)O)N,train
12989,4054,CC(=O)NCCN1CCCC1=O,train
12990,8274,CC1(C=CC2=CC(=C(C=C2O1)OC)OC)C,train
12991,15412,C1=CC=C(C=C1)C(=O)O,train
12992,12013,CCN(C=O)N,train
12993,12125,CC1=C2C3=C(C=CC=C3C(=O)OC2=O)C=C1,test
12994,8997,C1CN1C(=O)N2CC2,test
12995,13480,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O,test
12996,5974,C1=CC=C(C(=C1)C(=O)N)C(=O)O,test
12997,8333,CCN(CC)C(=O)C,test
12998,11698,CCCC(C)COCCO,test
12999,2910,CCN(CC)C(=O)C1=C(C=C(C=C1)C)C,test
13000,6096,CC1=CC=CC=C1NC(=O)CC(=O)C,test
13001,10446,C1CCN(CC1)C2=CC=CC=C2,test
13002,5414,CC(CC1=CC2=C(C=C1)OCO2)NCC(C3=CC(=C(C=C3)O)O)O,test
13003,6657,CCOCCCO,test
13004,3550,CC1=CC(=C(C=C1)OC(=O)NC)C(C)N(C)C,test
13005,5154,COCC1=CC(=C(C(=C1C2=C(C(=C(C=C2COC)O)O)O)O)O)O,test
13006,10747,CC=C(C)[N+](=O)[O-],test
13007,12411,CCCCC1=C(OC2=C1C3=CC=CC=C3C=C2)[N+](=O)[O-],test
13008,9609,CC1=CCC(CC1=O)C(=C)C,test
13009,515,CC1=CCCCO1,test
13010,2825,C1=CSC(=C1)CCCN,test
13011,3244,CC(=C)CN=C(NC#N)NC1=CN=CC=C1,test
13012,2169,CSC1=NC(=O)C2=C(N1)CCCCC2,test
13013,13320,CC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,test
13014,11214,CC1=C(C=C(C=C1)C(C)C2=CC=CC=C2)C,test
13015,15665,CC1(SSC(SS1)(C)C)C,test
13016,13774,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C,test
13017,7858,CC(C)N(C(C)C)N=O,test
13018,11822,CN(CNC(=O)OC)N=O,test
13019,15748,CC1CNC(CN1C(=S)S)C,test
13020,9931,C1=CC2=C(C=NN2)C(=C1)[N+](=O)[O-],test
13021,3298,CC1=CC(=C(C=C1)N=C2N(C=CS2)C)C,test
13022,3372,CC1=C(C=CC(=C1)C2=CC=CC=C2)N,test
13023,11409,CNC(=O)OC1=CC=CC=C1C2OCCO2,test
13024,7954,CC(C1=CC=CC=C1)C2=CC=CC=C2,test
13025,232,CC1=CC(=O)N(C(=O)N1C)C,test
13026,968,CCC1=CC(=C2C(=C1O)C(=C(O2)C)C)O,test
13027,10509,CCN(C(=N[N+](=O)[O-])N)N=O,test
13028,11212,CCCCC1CC12CC2,test
13029,7866,C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)O,test
13030,6457,C(CCO)CC(CO)O,test
13031,1355,COC1=CC2=C(C=C1)OC(=C2)C=O,test
13032,9654,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4,test
13033,10010,CC1=C(C=CC(=C1)O)SC,test
13034,5520,C1CCC2=C(C1)C=CC=C2NC3=NCCN3,test
13035,14876,C1CCC(=C2CCCC2=O)C1,test
13036,11563,C1=CC(=C2C(=C1)SC(=N2)N)O,test
13037,9012,CCC(CC)C1=CC=CC=C1,test
13038,886,CN1CCN2CCC3=CC=CC=C3C2C4=CC=CC=C41,test
13039,12681,C1COCCN1CC2=CC(=CO2)OC3=CC=CC=C3,test
13040,5878,C1=CC=C2C(=C1)C(=CC(=O)C2=O)O,test
13041,5876,CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-],test
13042,6558,C1=CC(=CN=C1)O,test
13043,16200,CC1=CN=CN=C1,test
13044,12391,COC1=C(C(=C(C=C1)C(CN)O)C(=O)O)OC,test
13045,10983,CC1=C2C(=C(C=C1)C(C)C)C=C(C(=O)C2=O)C,test
13046,12764,C1CCC(CC1)(NCO)OCCCO,test
13047,859,CCC(C)OC(C)C,test
13048,12744,CCCOC1=C(C=C(C=C1)N)OC,test
13049,12396,C1C2CNCC3=C2C(=CC=C3)SC4=CC=CC=C41,test
13050,1883,CCC1(CC(C(O1)(CC)CC)O)CC,test
13051,762,C1=CC=C(C=C1)CC(N)O,test
13052,2198,CCCCC=CCO,test
13053,4885,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,test
13054,2319,CN(C)CCC1(C2=CC=CC=C2CCC3=CC=CC=C31)O,test
13055,12299,CCC(C)(C#CC(=O)O)O,test
13056,9330,CC1=CC=CC=C1C2=NN=C(O2)N,test
13057,11884,CC(=O)NCC(C)(C)SC1=NC(=O)CN1C(=O)C,test
13058,6515,CC(C)OC(=O)C,test
13059,5106,CCOC(=O)C(CS)N,test
13060,11984,C1=C(N=C(N=C1NN)NN)NN,test
13061,15894,CC(C)CCCCCN,test
13062,8684,C1CCC(C(C1)O)O,test
13063,4768,C1=CC=C2C(=C1)N=CC3=NOC(=O)N23,test
13064,6799,C1=CC2=C(C(=C1)N)C(=O)C3=C(C2=O)C(=CC=C3)N,test
13065,14111,C1=CC2=CN=NC=C2N=C1,test
13066,10136,C(C(C(C(=O)C(=O)C(=O)O)O)O)O,test
13067,10097,CC(C)(C#N)C(C)(C)C#N,test
13068,10217,CC(C)C(CCN(C)C)(C#N)C1=CC2=CC=CC=C2C=C1,test
13069,14666,C1=CC=C2C=C3C(=O)C=CC(=O)C3=CC2=C1,test
13070,11933,CC1=CC=C(C=C1)C(C)(C2(CC2)C)O,test
13071,588,CC(C)CC(=O)C=C(C)C,test
13072,4796,CC(CC1=CC2=C(C=C1)OCO2)N,test
13073,12206,CN(CC1=CC=C(C=C1)[N+](=O)[O-])N=O,test
13074,7817,CC(C)(C(=O)O)O,test
13075,77,C(=CC(=O)O)C(=N)N,test
13076,6504,CN(C)CCO,test
13077,2638,CCN(CC)C(=O)N(C)N=O,test
13078,12957,CC(CCC=C(C)C)CC(=O)OC,test
13079,7692,CC(CC1=CC=CC=C1O)NC,test
13080,3469,CCN(CC)C(=O)C1=CC=CC=C1OCCO,test
13081,11977,C1=CSC(=C1)C=NCCO,test
13082,2362,CC(=O)C(C)(C)OC,test
13083,4215,C(CC(=O)C=[N+]=[N-])C(C(=O)O)N,test
13084,2248,CCOP(=O)(CC(=O)O)OCC,test
13085,3556,CC1=C(C(=CC=C1)CN(C)C)OC(=O)NC,test
13086,12562,CN(C)C=NC1=CC=CC2=C1C=CN=C2,test
13087,8255,C1CC(=O)CCC1=O,test
13088,4746,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3O)O,test
13089,13542,C1=CN(C(=O)N=C1N)C2C3C(O3)C(O2)CO,test
13090,12548,C1=CC=C2C(=C1)C3=C(C2=O)C=C(C=C3)N=[N+]=[N-],test
13091,5729,CC(=O)C(C)(C)C,test
13092,11437,CC1C(OC(O1)C2=CC=CC=C2OC(=O)NC)C,test
13093,7922,C1=C(C=C(C(=C1C(=O)O)O)[N+](=O)[O-])[N+](=O)[O-],test
13094,14239,CN(C)S(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,test
13095,15492,C1=NC2=C(N1CC=CCO)NC(=NC2=O)N,test
13096,3230,CCCC1=CC=CC=C1OCC(CNC(C)C)O,test
13097,11071,C1CCC2=C(C3=CC=CC=C3N=C2CC1)N,test
13098,215,C=CCN1C2=CC=CC=C2OC1=O,test
13099,5683,CC1=CC=C(C=C1)S(=O)(=O)N,test
13100,5327,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,test
13101,3819,CCCSC(CC)(CC)C(=O)N,test
13102,392,CCCC(C)C(CC)O,test
13103,27,CC1(C2CCC1(CC2=O)C)C,test
13104,13223,C1CCC(CC1)(C#N)N2CCCCC2,test
13105,8944,CC(=O)C1=CC(=C(C=C1)OC)OC,test
13106,10002,C1=CC=C2C(=C1)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-],test
13107,5572,C1CN1P2(=NP(=NP(=N2)(N3CC3)N4CC4)(N5CC5)N6CC6)N7CC7,test
13108,8670,CC(C)CCOC(=S)S,test
13109,14140,C1CCCCCCNCCCCC1,test
13110,7592,CCCOC,test
13111,13373,C1CC(=O)N(C1)C2C3CC4CC(C3)CC2C4,test
13112,14563,CCC(CC)C#N,test
13113,909,C1=NC(=C(N1)[N+](=O)[O-])[N+](=O)[O-],test
13114,7211,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC,test
13115,15326,C1=CC=C(C(=C1)C(=O)OO)C(=O)OO,test
13116,13441,C1CNCCNCCCNCCNC1,test
13117,1558,CCC1CCCC2C1CCCC2,test
13118,6763,CC=CC1=CC2=C(C=C1)OCO2,test
13119,7531,C(CC#N)CC#N,test
13120,5100,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,test
13121,14490,C1=C(C(=CC(=C1O)O)O)C(=O)O,test
13122,10677,CC(CNC(=O)OCCO)C1=CC=CC=C1,test
13123,2289,C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C(=O)O,test
13124,10343,CC1=C2C3=CC=CC=C3NC2=CC=C1,test
13125,7893,COC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],test
13126,3430,CCNC(=O)C(C1=CC=CO1)O,test
13127,10372,C1=CC=C(C=C1)C(=O)O,test
13128,2331,CC1=NC(=C(N1)[N+](=O)[O-])OC,test
13129,14101,C1=CC=C2C(=C1)C3=CC=CC4=CC5=C(C2=C43)C=CC=N5,test
13130,563,C(C#N)N(CC#N)N=O,test
13131,13222,CC(C)OC(=O)C1=CC(=CN=C1)C(=O)OC(C)C,test
13132,15473,C1=CC2=C(C=C1O)OC(=O)S2,test
13133,12387,C1C(C2=C(C=CC(=C2)O)C(N1)C3=CC=CC=C3O)O,test
13134,969,CCC1=CC(=C2C(=C1OC)C(=C(O2)C)C)OC,test
13135,5308,CNCCC1=CC(=C(C=C1)O)O,test
13136,8185,CCCNC(=O)N,test
13137,14030,CCN(CC)CCN(C)C,test
13138,5009,C1=C(NC=N1)CCNC(=O)CCN,test
13139,13950,CC(C)OC(=S)SSC(=S)OC(C)C,test
13140,13388,CN1CCN(CC1)CC23CC4CC(C2)CC(C4)C3,test
13141,4176,CC(=O)CC(=O)O,test
13142,6911,CC=CC=CC=O,test
13143,5402,CCCNC(C)C(=O)NC1=CC=CC=C1C,test
13144,4819,C(C[N+](=O)[O-])C(=O)O,test
13145,6222,CC1=CC(=CC=C1)C(=O)O,test
13146,10653,CNC1=CC=CC=N1,test
13147,13559,CC(=O)NC1=CC(=C(C=C1)O)C(=O)O,test
13148,14603,CCCC1=CC=CC=N1,test
13149,5123,C(CC(CNCCCNCCCN)N)CN=C(N)N,test
13150,4693,C[N+](C)(C)[O-],test
13151,11578,CCC1=NC(=O)NC(=O)N1,test
13152,12294,CC1CC(=O)NC2=CC=CC=C2N1C(=O)N,test
